,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id
EX_h2o(e)_neg,61.0,0.00171374872223273,-0.7308931544378441,0.002300223498178046,EX_h2o(e)
EX_h2o(e)_pos,74.0,0.006489704591886318,-1.1058469271465619,0.007955733282555867,EX_h2o(e)
EX_h2o2(e)_pos,33.0,5.6440346457884884e-05,-1.085069749575682,0.00014098888133031164,EX_h2o2(e)
EX_ha(e)_neg,26.0,2.13704144601066e-05,-2.056204417386874,0.00011547361289817257,EX_ha(e)
EX_ha(e)_pos,32.0,4.927166796986004e-05,-1.9739832159549633,0.0001328330406296655,EX_ha(e)
EX_ha_pre1(e)_neg,24.0,1.6051497646725775e-05,-1.901918456496144,9.270108044599885e-05,EX_ha_pre1(e)
EX_ha_pre1(e)_pos,32.0,4.927166796986004e-05,-1.9739832159549633,0.0001328330406296655,EX_ha_pre1(e)
EX_hco3(e)_neg,106.0,0.08852851507802069,-0.6325679572269325,0.09776964954669126,EX_hco3(e)
EX_hco3(e)_pos,100.0,0.05819505076111755,-0.3524359752118497,0.06512672791844178,EX_hco3(e)
EX_hcoumarin(e)_pos,118.0,0.18644046312741247,0.11373824718892783,0.2001095848912296,EX_hcoumarin(e)
EX_hdca(e)_neg,67.0,0.0032315852587581012,0.0930712840360619,0.004134721382902895,EX_hdca(e)
EX_hdca(e)_pos,32.0,4.927166796986004e-05,-1.649822560268344,0.0001328330406296655,EX_hdca(e)
EX_hdcea(e)_neg,24.0,1.6051497646725775e-05,-2.5681755286895367,9.270108044599885e-05,EX_hdcea(e)
EX_hestratriol(e)_pos,32.0,4.927166796986004e-05,-1.7958617175921803,0.0001328330406296655,EX_hestratriol(e)
EX_hexc(e)_neg,52.0,0.0006208447664486337,-1.2421205988890118,0.0009206637938266546,EX_hexc(e)
