,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id
r1634_pos,22.0,0.0005223025411715536,-1.7036105988943546,0.0011193176505684345,r1634
r1635_neg,19.0,0.00030988550754250263,-1.7268671669529756,0.0007200896959329872,r1635
r1635_pos,18.0,0.0002593552766640716,-1.8444157978982345,0.0006196447209838023,r1635
r1636_neg,21.0,0.00043975808677961485,-1.756794007783315,0.0009773731959321008,r1636
r1636_pos,22.0,0.0005223025411715536,-1.6900150461924979,0.0011193176505684345,r1636
r1637_neg,4.0,1.7382285453626134e-05,-2.6019509871019295,8.891236380821136e-05,r1637
r1637_pos,11.0,7.053487010253718e-05,-2.150400275412282,0.00023129205397076952,r1637
r1638_neg,20.0,0.00036952219864219997,-1.8038173660326717,0.0008317432810237251,r1638
r1638_pos,18.0,0.0002593552766640716,-1.8444157978982345,0.0006196447209838023,r1638
r1639_neg,19.0,0.00030988550754250263,-1.7164883684084877,0.0007200896959329872,r1639
r1639_pos,19.0,0.00030988550754250263,-1.7164883684084877,0.0007200896959329872,r1639
r1640_neg,20.0,0.00036952219864219997,-1.8050305002309324,0.0008317432810237251,r1640
r1640_pos,18.0,0.0002593552766640716,-1.8664023793465225,0.0006196447209838023,r1640
r1641_neg,20.0,0.00036952219864219997,-1.8038173660326717,0.0008317432810237251,r1641
r1641_pos,18.0,0.0002593552766640716,-1.8444157978982345,0.0006196447209838023,r1641
r1642_neg,22.0,0.0005223025411715536,-1.686716504918282,0.0011193176505684345,r1642
r1642_pos,22.0,0.0005223025411715536,-1.7036105988943546,0.0011193176505684345,r1642
r1643_neg,8.0,3.917073187670034e-05,-2.076851993994539,0.00015697130099301022,r1643
r1643_pos,19.0,0.00030988550754250263,-1.7268671669529756,0.0007200896959329872,r1643
r1644_neg,13.0,0.00010335443679223984,-1.955283935258207,0.00030112006294688256,r1644
r1644_pos,20.0,0.00036952219864219997,-1.705448248090324,0.0008317432810237251,r1644
r1645_neg,12.0,8.546788222763506e-05,-2.0119212435995135,0.0002589407266748202,r1645
r1645_pos,19.0,0.00030988550754250263,-1.7268671669529756,0.0007200896959329872,r1645
r1646_neg,12.0,8.546788222763506e-05,-2.004812912614589,0.0002589407266748202,r1646
r1646_pos,12.0,8.546788222763506e-05,-2.0076988309206087,0.0002589407266748202,r1646
r1647_neg,13.0,0.00010335443679223984,-1.955283935258207,0.00030112006294688256,r1647
r1647_pos,20.0,0.00036952219864219997,-1.705448248090324,0.0008317432810237251,r1647
r1648_neg,6.0,2.6199245185137612e-05,-2.2516495802571788,0.00012154365735036851,r1648
r1648_pos,22.0,0.0005223025411715536,-1.6881151111754416,0.0011193176505684345,r1648
r1649_neg,11.0,7.053487010253718e-05,-1.9152045413099499,0.00023129205397076952,r1649
r1649_pos,22.0,0.0005223025411715536,-1.6851248397192615,0.0011193176505684345,r1649
r1650_neg,22.0,0.0005223025411715536,-1.6878836333506075,0.0011193176505684345,r1650
r1650_pos,22.0,0.0005223025411715536,-1.6881151111754416,0.0011193176505684345,r1650
r1651_neg,11.0,7.053487010253718e-05,-1.9152045413099499,0.00023129205397076952,r1651
r1651_pos,11.0,7.053487010253718e-05,-1.9300327428365989,0.00023129205397076952,r1651
r1652_neg,11.0,7.053487010253718e-05,-1.9152045413099499,0.00023129205397076952,r1652
r1652_pos,22.0,0.0005223025411715536,-1.6851248397192615,0.0011193176505684345,r1652
r1653_neg,12.0,8.546788222763506e-05,-2.004812912614589,0.0002589407266748202,r1653
r1653_pos,8.0,3.917073187670034e-05,-2.076851993994539,0.00015697130099301022,r1653
r1654_neg,7.0,3.2067382868739144e-05,-2.156620528506595,0.00014133882921633204,r1654
r1654_pos,4.0,1.7382285453626134e-05,-2.560462613388371,8.891236380821136e-05,r1654
r1655_neg,11.0,7.053487010253718e-05,-2.054453124122005,0.00023129205397076952,r1655
r1655_pos,8.0,3.917073187670034e-05,-2.1108971342697815,0.00015697130099301022,r1655
r1656_neg,12.0,8.546788222763506e-05,-2.004812912614589,0.0002589407266748202,r1656
r1656_pos,8.0,3.917073187670034e-05,-2.076851993994539,0.00015697130099301022,r1656
r1657_neg,12.0,8.546788222763506e-05,-2.013180150103789,0.0002589407266748202,r1657
r1657_pos,12.0,8.546788222763506e-05,-2.004812912614589,0.0002589407266748202,r1657
r1658_neg,12.0,8.546788222763506e-05,-2.0076988309206087,0.0002589407266748202,r1658
r1658_pos,12.0,8.546788222763506e-05,-1.981414647414229,0.0002589407266748202,r1658
r1659_neg,13.0,0.00010335443679223984,-1.9581815661634878,0.00030112006294688256,r1659
r1659_pos,13.0,0.00010335443679223984,-1.9581815661634878,0.00030112006294688256,r1659
r1660_neg,11.0,7.053487010253718e-05,-2.054453124122005,0.00023129205397076952,r1660
r1660_pos,11.0,7.053487010253718e-05,-2.0679589024735447,0.00023129205397076952,r1660
r1661_neg,12.0,8.546788222763506e-05,-2.004812912614589,0.0002589407266748202,r1661
r1661_pos,12.0,8.546788222763506e-05,-2.013180150103789,0.0002589407266748202,r1661
r1662_neg,12.0,8.546788222763506e-05,-1.981414647414229,0.0002589407266748202,r1662
r1662_pos,12.0,8.546788222763506e-05,-2.0076988309206087,0.0002589407266748202,r1662
