meta_rxn_id,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval
255,196.0,7.4678435688707155e-06,5.107933190536315,1.2606044633104588e-05
256,196.0,7.4678435688707155e-06,5.903552740559424,1.2606044633104588e-05
257,196.0,7.4678435688707155e-06,4.683559912297736,1.2606044633104588e-05
258,196.0,7.4678435688707155e-06,4.667541569341605,1.2606044633104588e-05
259,196.0,7.4678435688707155e-06,6.1435496242193794,1.2606044633104588e-05
260,196.0,7.4678435688707155e-06,6.214757115826506,1.2606044633104588e-05
261,196.0,7.4678435688707155e-06,7.912370185763845,1.2606044633104588e-05
262,196.0,7.4678435688707155e-06,6.465924127504199,1.2606044633104588e-05
263,196.0,7.4678435688707155e-06,4.36884729251383,1.2606044633104588e-05
264,196.0,7.4678435688707155e-06,4.637528449410436,1.2606044633104588e-05
265,196.0,7.4678435688707155e-06,3.652306994925467,1.2606044633104588e-05
266,196.0,7.4678435688707155e-06,4.9026757291105385,1.2606044633104588e-05
267,196.0,7.4678435688707155e-06,5.222801256166572,1.2606044633104588e-05
268,196.0,7.4678435688707155e-06,5.109214074343659,1.2606044633104588e-05
269,196.0,7.4678435688707155e-06,8.226363004014337,1.2606044633104588e-05
270,196.0,7.4678435688707155e-06,4.5672847755946435,1.2606044633104588e-05
271,196.0,7.4678435688707155e-06,5.007339328638972,1.2606044633104588e-05
272,196.0,7.4678435688707155e-06,4.788597082156947,1.2606044633104588e-05
273,196.0,7.4678435688707155e-06,4.238196834828778,1.2606044633104588e-05
274,196.0,7.4678435688707155e-06,5.691757284814604,1.2606044633104588e-05
275,196.0,7.4678435688707155e-06,6.261733967979701,1.2606044633104588e-05
276,196.0,7.4678435688707155e-06,5.165258871435117,1.2606044633104588e-05
277,196.0,7.4678435688707155e-06,5.938237491506275,1.2606044633104588e-05
278,196.0,7.4678435688707155e-06,6.161655607035985,1.2606044633104588e-05
279,196.0,7.4678435688707155e-06,2.7496583413184528,1.2606044633104588e-05
280,196.0,7.4678435688707155e-06,2.4820103627248495,1.2606044633104588e-05
281,196.0,7.4678435688707155e-06,4.526475968327269,1.2606044633104588e-05
282,196.0,7.4678435688707155e-06,3.3270011611390724,1.2606044633104588e-05
283,196.0,7.4678435688707155e-06,5.147136683050395,1.2606044633104588e-05
284,196.0,7.4678435688707155e-06,3.611770269347718,1.2606044633104588e-05
285,196.0,7.4678435688707155e-06,8.675563454439038,1.2606044633104588e-05
286,196.0,7.4678435688707155e-06,6.274208579520591,1.2606044633104588e-05
287,172.0,0.0007323990319616075,1.9743800164964143,0.0009746492687543928
288,196.0,7.4678435688707155e-06,4.929486661293853,1.2606044633104588e-05
289,196.0,7.4678435688707155e-06,4.71674536210731,1.2606044633104588e-05
290,196.0,7.4678435688707155e-06,3.7391425962272145,1.2606044633104588e-05
291,196.0,7.4678435688707155e-06,5.045729649028463,1.2606044633104588e-05
292,196.0,7.4678435688707155e-06,3.578047158286963,1.2606044633104588e-05
293,196.0,7.4678435688707155e-06,3.4198803742710226,1.2606044633104588e-05
294,196.0,7.4678435688707155e-06,3.543088903647594,1.2606044633104588e-05
295,196.0,7.4678435688707155e-06,4.444823474854745,1.2606044633104588e-05
296,192.0,1.7382285453626134e-05,2.672056776790376,2.6595753014267374e-05
297,196.0,7.4678435688707155e-06,3.5053691002208205,1.2606044633104588e-05
298,196.0,7.4678435688707155e-06,5.365058006910899,1.2606044633104588e-05
299,196.0,7.4678435688707155e-06,4.687676217349796,1.2606044633104588e-05
300,196.0,7.4678435688707155e-06,5.738554357174662,1.2606044633104588e-05
301,196.0,7.4678435688707155e-06,4.646288165962068,1.2606044633104588e-05
302,196.0,7.4678435688707155e-06,4.877433701442611,1.2606044633104588e-05
303,192.0,1.6480154877173682e-05,3.4166399451939857,2.6595753014267374e-05
304,192.0,1.7382285453626134e-05,3.4926376405221853,2.6595753014267374e-05
305,196.0,7.4678435688707155e-06,3.0727931213088144,1.2606044633104588e-05
306,193.0,1.4115569156153118e-05,3.3136822413315756,2.2906456530309084e-05
307,196.0,7.4678435688707155e-06,6.9646616444069895,1.2606044633104588e-05
308,196.0,7.4678435688707155e-06,5.5872850179408236,1.2606044633104588e-05
309,196.0,7.4678435688707155e-06,5.77683236010522,1.2606044633104588e-05
310,196.0,7.4678435688707155e-06,5.582997096026053,1.2606044633104588e-05
311,196.0,7.4678435688707155e-06,3.487139993043417,1.2606044633104588e-05
312,196.0,7.4678435688707155e-06,3.749755487354717,1.2606044633104588e-05
313,196.0,7.4678435688707155e-06,3.991449425300519,1.2606044633104588e-05
314,196.0,7.4678435688707155e-06,3.9413004498248623,1.2606044633104588e-05
315,196.0,7.4678435688707155e-06,2.883032507226204,1.2606044633104588e-05
316,196.0,7.4678435688707155e-06,3.8672411638311255,1.2606044633104588e-05
317,172.0,0.0007323990319616075,2.127040654832813,0.0009746492687543928
318,180.0,0.00018058361507983846,2.1619090746413887,0.0002519733640781574
319,196.0,7.4678435688707155e-06,7.14181068762505,1.2606044633104588e-05
320,196.0,7.4678435688707155e-06,4.574641146560441,1.2606044633104588e-05
321,196.0,7.4678435688707155e-06,6.299449962797992,1.2606044633104588e-05
322,196.0,7.4678435688707155e-06,6.461142600174524,1.2606044633104588e-05
323,196.0,7.4678435688707155e-06,5.906791021788228,1.2606044633104588e-05
324,196.0,7.4678435688707155e-06,4.129364070678119,1.2606044633104588e-05
325,196.0,7.4678435688707155e-06,3.8443382252227547,1.2606044633104588e-05
326,196.0,7.4678435688707155e-06,5.1465110729454775,1.2606044633104588e-05
327,196.0,7.4678435688707155e-06,3.7993227674978858,1.2606044633104588e-05
328,196.0,7.4678435688707155e-06,4.203223017741196,1.2606044633104588e-05
329,196.0,7.4678435688707155e-06,1.6347773312530078,1.2606044633104588e-05
330,196.0,7.4678435688707155e-06,3.013652714081516,1.2606044633104588e-05
331,196.0,7.4678435688707155e-06,2.727493828270243,1.2606044633104588e-05
332,192.0,1.7382285453626134e-05,2.3298788955652876,2.6595753014267374e-05
333,176.0,0.00036952219864219997,1.9978137724844913,0.0005065030666295998
334,196.0,7.4678435688707155e-06,2.108310167070685,1.2606044633104588e-05
335,196.0,7.4678435688707155e-06,4.147563945705996,1.2606044633104588e-05
336,192.0,1.7382285453626134e-05,3.586960640335491,2.6595753014267374e-05
337,196.0,7.4678435688707155e-06,4.4633122106487555,1.2606044633104588e-05
338,191.0,2.1361748059114528e-05,2.800902563157994,3.2524308564514566e-05
339,193.0,1.4115569156153118e-05,2.208389833109568,2.2906456530309084e-05
340,196.0,7.4678435688707155e-06,2.7902131238338375,1.2606044633104588e-05
341,188.0,3.917073187670034e-05,2.158591169361425,5.7715509112443676e-05
342,196.0,7.4678435688707155e-06,2.9836607915122655,1.2606044633104588e-05
343,196.0,7.4678435688707155e-06,3.7096669186771316,1.2606044633104588e-05
344,196.0,7.4678435688707155e-06,4.405988924345977,1.2606044633104588e-05
345,196.0,7.4678435688707155e-06,4.38402308811283,1.2606044633104588e-05
346,196.0,7.4678435688707155e-06,4.776242815438385,1.2606044633104588e-05
347,196.0,7.4678435688707155e-06,4.3072785898309585,1.2606044633104588e-05
348,196.0,7.4678435688707155e-06,4.681529977393084,1.2606044633104588e-05
349,196.0,7.4678435688707155e-06,5.692855908148434,1.2606044633104588e-05
350,196.0,7.4678435688707155e-06,4.637589713657636,1.2606044633104588e-05
351,196.0,7.4678435688707155e-06,4.092603582668511,1.2606044633104588e-05
352,196.0,7.4678435688707155e-06,3.6645230970232885,1.2606044633104588e-05
353,196.0,7.4678435688707155e-06,4.747423393907056,1.2606044633104588e-05
354,196.0,7.4678435688707155e-06,6.273251355226599,1.2606044633104588e-05
355,196.0,7.4678435688707155e-06,3.994619670284187,1.2606044633104588e-05
356,196.0,7.4678435688707155e-06,4.836956004902274,1.2606044633104588e-05
357,196.0,7.4678435688707155e-06,4.486115855529275,1.2606044633104588e-05
358,196.0,7.4678435688707155e-06,3.1322973456819487,1.2606044633104588e-05
359,196.0,7.4678435688707155e-06,3.510695972347197,1.2606044633104588e-05
360,196.0,7.4678435688707155e-06,3.7634289623570796,1.2606044633104588e-05
361,196.0,7.4678435688707155e-06,4.193996474550759,1.2606044633104588e-05
362,196.0,7.4678435688707155e-06,3.695199883487701,1.2606044633104588e-05
363,196.0,7.4678435688707155e-06,4.028101242782942,1.2606044633104588e-05
